! CMT, C1209, , 23.2.4/2
! Date: 9/11/2023 9:06:22 AM
! Stimulus(Hz),    S21(Real),         S21(Imag)
4.79878987899E+09,+1.87952678031E-04,+2.86304494613E-06
4.79888988899E+09,+1.86247092014E-04,+3.25364746138E-06
4.79898989899E+09,+1.87501263908E-04,+2.21794432835E-06
4.79908990899E+09,+1.87267509304E-04,+2.90682485080E-06
4.79918991899E+09,+1.86149247391E-04,+2.29696896223E-06
4.79928992899E+09,+1.86537207740E-04,+1.79976337766E-06
4.79938993899E+09,+1.87102185721E-04,-4.38629975549E-08
4.79948994899E+09,+1.87238070969E-04,+2.75598279728E-07
4.79958995900E+09,+1.86304146297E-04,+6.73930005388E-07
4.79968996900E+09,+1.86834941870E-04,-3.40767658092E-07
4.79978997900E+09,+1.86755055611E-04,-9.37699993486E-07
4.79988998900E+09,+1.86738140237E-04,-8.94465664661E-07
4.79998999900E+09,+1.86946300072E-04,-9.18211705212E-07
4.80009000900E+09,+1.87129005157E-04,-2.08171448237E-06
4.80019001900E+09,+1.87735602834E-04,-2.17481788192E-06
4.80029002900E+09,+1.87043769402E-04,-1.65149091496E-06
4.80039003900E+09,+1.86701603147E-04,-3.19843511926E-06
4.80049004900E+09,+1.87493062468E-04,-3.66698122427E-06
4.80059005901E+09,+1.86871870484E-04,-3.02567228504E-06
4.80069006901E+09,+1.86594505502E-04,-3.92889665951E-06
4.80079007901E+09,+1.87994329623E-04,-4.43756504346E-06
4.80089008901E+09,+1.86886833295E-04,-4.62679028468E-06
4.80099009901E+09,+1.86862420508E-04,-4.83586712610E-06
4.80109010901E+09,+1.87154602600E-04,-5.95153256883E-06
4.80119011901E+09,+1.87198328258E-04,-6.67914433846E-06
4.80129012901E+09,+1.86653752998E-04,-6.20617196424E-06
4.80139013901E+09,+1.86949163609E-04,-6.47712133012E-06
4.80149014901E+09,+1.86968995358E-04,-8.65432864653E-06
4.80159015902E+09,+1.86731083929E-04,-7.95495227739E-06
4.80169016902E+09,+1.86825644522E-04,-8.35517321713E-06
4.80179017902E+09,+1.86119844028E-04,-9.25402427909E-06
4.80189018902E+09,+1.86884508713E-04,-9.66552360208E-06
4.80199019902E+09,+1.86192981360E-04,-9.44536863572E-06
4.80209020902E+09,+1.86965154725E-04,-8.64456995964E-06
4.80219021902E+09,+1.86334293338E-04,-1.07813558594E-05
4.80229022902E+09,+1.86705667003E-04,-1.09857993235E-05
4.80239023902E+09,+1.85256874696E-04,-1.09116004244E-05
4.80249024902E+09,+1.86692462660E-04,-1.14004419238E-05
4.80259025903E+09,+1.86678990611E-04,-1.28558474089E-05
4.80269026903E+09,+1.86055229682E-04,-1.16039369687E-05
4.80279027903E+09,+1.85972219589E-04,-1.24682130682E-05
4.80289028903E+09,+1.86726414054E-04,-1.40822886804E-05
4.80299029903E+09,+1.86418210983E-04,-1.38325119825E-05
4.80309030903E+09,+1.85710107042E-04,-1.26030253667E-05
4.80319031903E+09,+1.86354756609E-04,-1.34308007331E-05
4.80329032903E+09,+1.86605201860E-04,-1.54818679850E-05
4.80339033903E+09,+1.86035989372E-04,-1.48180914396E-05
4.80349034903E+09,+1.86155842540E-04,-1.49336918665E-05
4.80359035904E+09,+1.86797703260E-04,-1.60509808949E-05
4.80369036904E+09,+1.85780276395E-04,-1.62914164233E-05
4.80379037904E+09,+1.86183364160E-04,-1.56181342896E-05
4.80389038904E+09,+1.86189077041E-04,-1.66569535195E-05
4.80399039904E+09,+1.86256078844E-04,-1.76468475002E-05
4.80409040904E+09,+1.85217133342E-04,-1.77588016775E-05
4.80419041904E+09,+1.85509587671E-04,-1.77288574804E-05
4.80429042904E+09,+1.85987588355E-04,-1.90990511707E-05
4.80439043904E+09,+1.85350719463E-04,-1.90141768315E-05
4.80449044904E+09,+1.85178570823E-04,-1.84422132853E-05
4.80459045905E+09,+1.85986690259E-04,-1.90337811033E-05
4.80469046905E+09,+1.85899437071E-04,-2.07657864531E-05
4.80479047905E+09,+1.84634093375E-04,-1.97639097129E-05
4.80489048905E+09,+1.84882699941E-04,-2.16315588751E-05
4.80499049905E+09,+1.85151936136E-04,-2.23329310892E-05
4.80509050905E+09,+1.85869959453E-04,-2.19852062275E-05
4.80519051905E+09,+1.84858031544E-04,-2.17355887024E-05
4.80529052905E+09,+1.85655074601E-04,-2.22621184252E-05
4.80539053905E+09,+1.85024354036E-04,-2.30451126932E-05
4.80549054905E+09,+1.84385910536E-04,-2.26455771083E-05
4.80559055906E+09,+1.84636990065E-04,-2.35960362342E-05
4.80569056906E+09,+1.84947310946E-04,-2.35596295793E-05
4.80579057906E+09,+1.83769128920E-04,-2.42863372777E-05
4.80589058906E+09,+1.84122772640E-04,-2.43332693592E-05
4.80599059906E+09,+1.84641707370E-04,-2.57107670232E-05
4.80609060906E+09,+1.85097633072E-04,-2.57477627942E-05
4.80619061906E+09,+1.84792080867E-04,-2.51480467258E-05
4.80629062906E+09,+1.85385577685E-04,-2.60636235042E-05
4.80639063906E+09,+1.85364349352E-04,-2.78150176721E-05
4.80649064906E+09,+1.84858134817E-04,-2.72525019690E-05
4.80659065907E+09,+1.83728867374E-04,-2.60595286813E-05
4.80669066907E+09,+1.83815674056E-04,-2.84078499641E-05
4.80679067907E+09,+1.83863633252E-04,-2.87400783974E-05
4.80689068907E+09,+1.83993915317E-04,-2.83532447456E-05
4.80699069907E+09,+1.83585235586E-04,-2.92974883062E-05
4.80709070907E+09,+1.84275992054E-04,-2.90567601818E-05
4.80719071907E+09,+1.83415894615E-04,-3.11113769036E-05
4.80729072907E+09,+1.83492653592E-04,-3.01776786892E-05
4.80739073907E+09,+1.83814659984E-04,-3.08413749531E-05
4.80749074907E+09,+1.83148898362E-04,-3.17893711296E-05
4.80759075908E+09,+1.83382389344E-04,-3.09013446408E-05
4.80769076908E+09,+1.83093273693E-04,-3.09027685907E-05
4.80779077908E+09,+1.84107272817E-04,-3.28985680705E-05
4.80789078908E+09,+1.82656904715E-04,-3.17722307655E-05
4.80799079908E+09,+1.82631267581E-04,-3.22825651232E-05
4.80809080908E+09,+1.83489799456E-04,-3.35205667937E-05
4.80819081908E+09,+1.83030959181E-04,-3.34043729240E-05
4.80829082908E+09,+1.83015473354E-04,-3.35411026384E-05
4.80839083908E+09,+1.82962334101E-04,-3.47010024114E-05
4.80849084908E+09,+1.84647532875E-04,-3.58200134795E-05
4.80859085909E+09,+1.82855579631E-04,-3.46121251003E-05
4.80869086909E+09,+1.82462537103E-04,-3.56082745440E-05
4.80879087909E+09,+1.82995685727E-04,-3.62183370289E-05
4.80889088909E+09,+1.82745931166E-04,-3.63634102367E-05
4.80899089909E+09,+1.81912073101E-04,-3.62091051648E-05
4.80909090909E+09,+1.81848649577E-04,-3.73080715467E-05
4.80919091909E+09,+1.82096591747E-04,-3.83100366999E-05
4.80929092909E+09,+1.81829921356E-04,-3.77609714406E-05
4.80939093909E+09,+1.81772860426E-04,-3.78553126889E-05
4.80949094909E+09,+1.81866118638E-04,-3.97603804054E-05
4.80959095910E+09,+1.82099965254E-04,-3.89420046001E-05
4.80969096910E+09,+1.81055557201E-04,-3.85681202179E-05
4.80979097910E+09,+1.81783094815E-04,-4.00015190362E-05
4.80989098910E+09,+1.81789976255E-04,-4.09552143561E-05
4.80999099910E+09,+1.81160349575E-04,-4.05563465731E-05
4.81009100910E+09,+1.80577935488E-04,-4.04557189955E-05
4.81019101910E+09,+1.80939676731E-04,-4.22822387125E-05
4.81029102910E+09,+1.81155853957E-04,-4.22554912933E-05
4.81039103910E+09,+1.80916112855E-04,-4.15505926784E-05
4.81049104910E+09,+1.80947301096E-04,-4.27792912795E-05
4.81059105911E+09,+1.79836619054E-04,-4.31168276698E-05
4.81069106911E+09,+1.80775262782E-04,-4.22362933793E-05
4.81079107911E+09,+1.80309531143E-04,-4.25550395481E-05
4.81089108911E+09,+1.80381740106E-04,-4.44459795022E-05
4.81099109911E+09,+1.79537744022E-04,-4.55276314597E-05
4.81109110911E+09,+1.79955641246E-04,-4.46934701108E-05
4.81119111911E+09,+1.79495263541E-04,-4.48903122112E-05
4.81129112911E+09,+1.80582029817E-04,-4.57613068187E-05
4.81139113911E+09,+1.80141281957E-04,-4.53063151736E-05
4.81149114911E+09,+1.80215060804E-04,-4.61824044047E-05
4.81159115912E+09,+1.79616396815E-04,-4.75465536218E-05
4.81169116912E+09,+1.79252084455E-04,-4.76639124151E-05
4.81179117912E+09,+1.78820291080E-04,-4.73219491521E-05
4.81189118912E+09,+1.78734761202E-04,-4.85255798732E-05
4.81199119912E+09,+1.79040710514E-04,-4.90341254871E-05
4.81209120912E+09,+1.78484984672E-04,-4.83902233384E-05
4.81219121912E+09,+1.79696845637E-04,-4.89549940609E-05
4.81229122912E+09,+1.79011814864E-04,-5.03030521255E-05
4.81239123912E+09,+1.79270173917E-04,-5.01717991886E-05
4.81249124912E+09,+1.77875977919E-04,-5.14010523635E-05
4.81259125913E+09,+1.79033515239E-04,-5.15081284279E-05
4.81269126913E+09,+1.79072996473E-04,-5.19704036254E-05
4.81279127913E+09,+1.77243102434E-04,-5.12564078205E-05
4.81289128913E+09,+1.77986861879E-04,-5.15887258660E-05
4.81299129913E+09,+1.78319549102E-04,-5.25623231320E-05
4.81309130913E+09,+1.77303664035E-04,-5.27721899998E-05
4.81319131913E+09,+1.77005762510E-04,-5.25901628803E-05
4.81329132913E+09,+1.77889228359E-04,-5.33816401026E-05
4.81339133913E+09,+1.77369154355E-04,-5.36843866901E-05
4.81349134913E+09,+1.76914253191E-04,-5.33027260593E-05
4.81359135914E+09,+1.77017558117E-04,-5.40213356302E-05
4.81369136914E+09,+1.76848103893E-04,-5.54089140581E-05
4.81379137914E+09,+1.76536190703E-04,-5.46864859234E-05
4.81389138914E+09,+1.77182664964E-04,-5.34938258723E-05
4.81399139914E+09,+1.76420947771E-04,-5.62295632487E-05
4.81409140914E+09,+1.76541678374E-04,-5.60318506512E-05
4.81419141914E+09,+1.76026498331E-04,-5.57784676829E-05
4.81429142914E+09,+1.75520132595E-04,-5.67604314269E-05
4.81439143914E+09,+1.76710408995E-04,-5.73503325407E-05
4.81449144914E+09,+1.75371025382E-04,-5.77680611792E-05
4.81459145915E+09,+1.74959710274E-04,-5.73418986230E-05
4.81469146915E+09,+1.75699353999E-04,-5.95151687658E-05
4.81479147915E+09,+1.75918218008E-04,-5.82740117320E-05
4.81489148915E+09,+1.75441041137E-04,-5.81203128830E-05
4.81499149915E+09,+1.75941679893E-04,-5.90625657050E-05
4.81509150915E+09,+1.76013934517E-04,-6.03201465522E-05
4.81519151915E+09,+1.74768265936E-04,-6.03411231149E-05
4.81529152915E+09,+1.75555097212E-04,-6.06262892080E-05
4.81539153915E+09,+1.74837789969E-04,-6.20402690198E-05
4.81549154915E+09,+1.74716787556E-04,-6.24339415420E-05
4.81559155916E+09,+1.74926273068E-04,-6.24812045668E-05
4.81569156916E+09,+1.73656410825E-04,-6.24664027747E-05
4.81579157916E+09,+1.74098993311E-04,-6.31841293727E-05
4.81589158916E+09,+1.72724669161E-04,-6.22737627893E-05
4.81599159916E+09,+1.73500435280E-04,-6.29831714314E-05
4.81609160916E+09,+1.73507286232E-04,-6.41900320361E-05
4.81619161916E+09,+1.72662965334E-04,-6.48541600207E-05
4.81629162916E+09,+1.72789506040E-04,-6.35359618655E-05
4.81639163916E+09,+1.72118798666E-04,-6.47419482224E-05
4.81649164916E+09,+1.72542660616E-04,-6.53990411610E-05
4.81659165917E+09,+1.72251858376E-04,-6.50294536459E-05
4.81669166917E+09,+1.72214461285E-04,-6.51655809304E-05
4.81679167917E+09,+1.71969489690E-04,-6.70906757288E-05
4.81689168917E+09,+1.71863224126E-04,-6.63235676929E-05
4.81699169917E+09,+1.72220904710E-04,-6.57898113974E-05
4.81709170917E+09,+1.71923105916E-04,-6.60729790327E-05
4.81719171917E+09,+1.72415176118E-04,-6.75601837188E-05
4.81729172917E+09,+1.71812416079E-04,-6.72086306711E-05
4.81739173917E+09,+1.72005052953E-04,-6.79754071953E-05
4.81749174917E+09,+1.71965915915E-04,-6.85198632622E-05
4.81759175918E+09,+1.71338743680E-04,-6.84452550059E-05
4.81769176918E+09,+1.70797252096E-04,-6.77854282603E-05
4.81779177918E+09,+1.71230457891E-04,-6.90351315798E-05
4.81789178918E+09,+1.71372186105E-04,-7.07911560109E-05
4.81799179918E+09,+1.70769925361E-04,-6.97837230028E-05
4.81809180918E+09,+1.71543986957E-04,-7.05576351616E-05
4.81819181918E+09,+1.70914383758E-04,-7.20902546125E-05
4.81829182918E+09,+1.70548309644E-04,-7.16397283560E-05
4.81839183918E+09,+1.70252920046E-04,-7.22591662732E-05
4.81849184918E+09,+1.70395674763E-04,-7.23971076698E-05
4.81859185919E+09,+1.69436362039E-04,-7.34656871817E-05
4.81869186919E+09,+1.69827573183E-04,-7.31429175179E-05
4.81879187919E+09,+1.69935590948E-04,-7.29731450129E-05
4.81889188919E+09,+1.69153874355E-04,-7.49500028487E-05
4.81899189919E+09,+1.69304671915E-04,-7.41430158592E-05
4.81909190919E+09,+1.67842026003E-04,-7.44775956181E-05
4.81919191919E+09,+1.68681986828E-04,-7.54571510551E-05
4.81929192919E+09,+1.68459087250E-04,-7.62287909957E-05
4.81939193919E+09,+1.67598590645E-04,-7.45782565990E-05
4.81949194919E+09,+1.67415989219E-04,-7.56141913806E-05
4.81959195920E+09,+1.67237967074E-04,-7.68666531251E-05
4.81969196920E+09,+1.66705816316E-04,-7.59213952973E-05
4.81979197920E+09,+1.66546223795E-04,-7.58647917705E-05
4.81989198920E+09,+1.66489761613E-04,-7.73010786660E-05
4.81999199920E+09,+1.66038857482E-04,-7.79303416950E-05
4.82009200920E+09,+1.66383314839E-04,-7.70166415956E-05
4.82019201920E+09,+1.66506377415E-04,-7.72672976149E-05
4.82029202920E+09,+1.66118383552E-04,-7.81544677910E-05
4.82039203920E+09,+1.66334018663E-04,-7.82861476244E-05
4.82049204920E+09,+1.66539370129E-04,-7.69729138195E-05
4.82059205921E+09,+1.65920507855E-04,-7.90740311547E-05
4.82069206921E+09,+1.66263060975E-04,-7.97116070455E-05
4.82079207921E+09,+1.66274271101E-04,-7.85549575873E-05
4.82089208921E+09,+1.66042479391E-04,-7.97406591129E-05
4.82099209921E+09,+1.66018289589E-04,-8.13426622322E-05
4.82109210921E+09,+1.66493349335E-04,-8.11828835703E-05
4.82119211921E+09,+1.65473215841E-04,-8.10116401941E-05
4.82129212921E+09,+1.66024330249E-04,-8.21048210468E-05
4.82139213921E+09,+1.64958953655E-04,-8.30017807469E-05
4.82149214921E+09,+1.64427577419E-04,-8.30430072797E-05
4.82159215922E+09,+1.64382907544E-04,-8.34736581989E-05
4.82169216922E+09,+1.64349299886E-04,-8.45368409267E-05
4.82179217922E+09,+1.64125406559E-04,-8.42688934189E-05
4.82189218922E+09,+1.63499856478E-04,-8.39128811807E-05
4.82199219922E+09,+1.64020599504E-04,-8.54828094374E-05
4.82209220922E+09,+1.63381508873E-04,-8.63124828038E-05
4.82219221922E+09,+1.62279034876E-04,-8.47148111397E-05
4.82229222922E+09,+1.62859699431E-04,-8.61635715690E-05
4.82239223922E+09,+1.61914556255E-04,-8.69710510827E-05
4.82249224922E+09,+1.62508524321E-04,-8.61105941882E-05
4.82259225923E+09,+1.61177031428E-04,-8.55282638143E-05
4.82269226923E+09,+1.60794987983E-04,-8.76737437263E-05
4.82279227923E+09,+1.61245285645E-04,-8.77295503831E-05
4.82289228923E+09,+1.60746933557E-04,-8.71158364561E-05
4.82299229923E+09,+1.60448600999E-04,-8.78888982415E-05
4.82309230923E+09,+1.60145029710E-04,-8.85932540803E-05
4.82319231923E+09,+1.59949358180E-04,-8.81271347439E-05
4.82329232923E+09,+1.60168652884E-04,-8.73288775683E-05
4.82339233923E+09,+1.59520276408E-04,-8.82911717352E-05
4.82349234923E+09,+1.59978786243E-04,-8.88919039259E-05
4.82359235924E+09,+1.59648191409E-04,-8.79515524173E-05
4.82369236924E+09,+1.60080969945E-04,-8.92930712122E-05
4.82379237924E+09,+1.60137769928E-04,-8.95317108630E-05
4.82389238924E+09,+1.59231598030E-04,-9.04686470906E-05
4.82399239924E+09,+1.60115448722E-04,-8.92392362979E-05
4.82409240924E+09,+1.60653686497E-04,-9.09224072297E-05
4.82419241924E+09,+1.59387195015E-04,-9.14205387245E-05
4.82429242924E+09,+1.59378286313E-04,-9.09560405903E-05
4.82439243924E+09,+1.59606422126E-04,-9.22035902868E-05
4.82449244924E+09,+1.59456107696E-04,-9.29076502288E-05
4.82459245925E+09,+1.58826943289E-04,-9.26383541486E-05
4.82469246925E+09,+1.58323832260E-04,-9.33660646972E-05
4.82479247925E+09,+1.58380858783E-04,-9.42865102168E-05
4.82489248925E+09,+1.57754370140E-04,-9.48940724296E-05
4.82499249925E+09,+1.57620777351E-04,-9.52386919046E-05
4.82509250925E+09,+1.57604529184E-04,-9.57180189749E-05
4.82519251925E+09,+1.57201600692E-04,-9.61965266977E-05
4.82529252925E+09,+1.56024496358E-04,-9.63768751926E-05
4.82539253925E+09,+1.56421212843E-04,-9.62382773970E-05
4.82549254925E+09,+1.55978462572E-04,-9.76467576297E-05
4.82559255926E+09,+1.55406086773E-04,-9.75733027213E-05
4.82569256926E+09,+1.55455235075E-04,-9.74544265765E-05
4.82579257926E+09,+1.54778339705E-04,-9.75420565194E-05
4.82589258926E+09,+1.54353230750E-04,-9.82653897267E-05
4.82599259926E+09,+1.53957464105E-04,-9.78405718260E-05
4.82609260926E+09,+1.53727305689E-04,-9.78139113281E-05
4.82619261926E+09,+1.54070301760E-04,-9.89541982010E-05
4.82629262926E+09,+1.53530330461E-04,-9.91184900425E-05
4.82639263926E+09,+1.53362175509E-04,-9.75573369692E-05
4.82649264926E+09,+1.53222125448E-04,-9.84959906259E-05
4.82659265927E+09,+1.52742841669E-04,-9.90420662321E-05
4.82669266927E+09,+1.52841314168E-04,-9.92083558211E-05
4.82679267927E+09,+1.53289744311E-04,-9.89649934605E-05
4.82689268927E+09,+1.52737682787E-04,-9.99176120374E-05
4.82699269927E+09,+1.53506774206E-04,-9.94620112548E-05
4.82709270927E+09,+1.52562458809E-04,-9.97305872502E-05
4.82719271927E+09,+1.52412550278E-04,-1.00696970258E-04
4.82729272927E+09,+1.53167987047E-04,-1.01641910480E-04
4.82739273927E+09,+1.52540323976E-04,-1.01805353749E-04
4.82749274927E+09,+1.52713581314E-04,-1.01674833568E-04
4.82759275928E+09,+1.52777197395E-04,-1.03401820786E-04
4.82769276928E+09,+1.51650348683E-04,-1.02778441876E-04
4.82779277928E+09,+1.52567248143E-04,-1.02987085576E-04
4.82789278928E+09,+1.51046685446E-04,-1.04059697756E-04
4.82799279928E+09,+1.52187221019E-04,-1.05569269736E-04
4.82809280928E+09,+1.51218379888E-04,-1.04519652845E-04
4.82819281928E+09,+1.51101044493E-04,-1.05020914815E-04
4.82829282928E+09,+1.49647343078E-04,-1.06067694927E-04
4.82839283928E+09,+1.49651012594E-04,-1.07261150728E-04
4.82849284928E+09,+1.49695785863E-04,-1.06335144511E-04
4.82859285929E+09,+1.49355151631E-04,-1.07679611179E-04
4.82869286929E+09,+1.48632659247E-04,-1.07113416921E-04
4.82879287929E+09,+1.48141154937E-04,-1.07399954681E-04
4.82889288929E+09,+1.47771676428E-04,-1.07908459286E-04
4.82899289929E+09,+1.47700838069E-04,-1.08423807683E-04
4.82909290929E+09,+1.47585392250E-04,-1.07547014066E-04
4.82919291929E+09,+1.47418050795E-04,-1.07794927909E-04
4.82929292929E+09,+1.47054233375E-04,-1.09050606706E-04
4.82939293929E+09,+1.46275565563E-04,-1.08218992429E-04
4.82949294929E+09,+1.46742201369E-04,-1.08788629025E-04
4.82959295930E+09,+1.46280132063E-04,-1.08120606768E-04
4.82969296930E+09,+1.46623546380E-04,-1.09468223052E-04
4.82979297930E+09,+1.45364093090E-04,-1.08684796807E-04
4.82989298930E+09,+1.45756723430E-04,-1.08419715358E-04
4.82999299930E+09,+1.46030340987E-04,-1.09252277706E-04
4.83009300930E+09,+1.45970017206E-04,-1.10142171994E-04
4.83019301930E+09,+1.46290882375E-04,-1.09780500377E-04
4.83029302930E+09,+1.45967329506E-04,-1.09865207834E-04
4.83039303930E+09,+1.46192054418E-04,-1.11187538464E-04
4.83049304930E+09,+1.45079420134E-04,-1.10573791535E-04
4.83059305931E+09,+1.46161473610E-04,-1.11073868426E-04
4.83069306931E+09,+1.44341588184E-04,-1.11605348219E-04
4.83079307931E+09,+1.45176715947E-04,-1.13035352962E-04
4.83089308931E+09,+1.44080266524E-04,-1.12885675115E-04
4.83099309931E+09,+1.44793685800E-04,-1.13152059628E-04
4.83109310931E+09,+1.44673957029E-04,-1.14497901695E-04
4.83119311931E+09,+1.44121643383E-04,-1.13920999057E-04
4.83129312931E+09,+1.43812025913E-04,-1.13531344962E-04
4.83139313931E+09,+1.43452621207E-04,-1.14869745491E-04
4.83149314931E+09,+1.42669184692E-04,-1.15867940449E-04
4.83159315932E+09,+1.42340689393E-04,-1.15136575049E-04
4.83169316932E+09,+1.42427603233E-04,-1.15878494141E-04
4.83179317932E+09,+1.40227908594E-04,-1.16541161552E-04
4.83189318932E+09,+1.41354564483E-04,-1.16316706679E-04
4.83199319932E+09,+1.40322050849E-04,-1.16170896188E-04
4.83209320932E+09,+1.39833859012E-04,-1.17705623740E-04
4.83219321932E+09,+1.39934953226E-04,-1.17267395357E-04
4.83229322932E+09,+1.39740435575E-04,-1.16655535818E-04
4.83239323932E+09,+1.39250739266E-04,-1.17411698740E-04
4.83249324932E+09,+1.39240133508E-04,-1.18077058484E-04
4.83259325933E+09,+1.38736581086E-04,-1.17894147786E-04
4.83269326933E+09,+1.39376052194E-04,-1.17390527099E-04
4.83279327933E+09,+1.38759608311E-04,-1.18317740559E-04
4.83289328933E+09,+1.37426261914E-04,-1.18397177606E-04
4.83299329933E+09,+1.38070276271E-04,-1.17421974744E-04
4.83309330933E+09,+1.37934095764E-04,-1.18124590191E-04
4.83319331933E+09,+1.37437287542E-04,-1.19629555322E-04
4.83329332933E+09,+1.37172722045E-04,-1.19045187891E-04
4.83339333933E+09,+1.37188359208E-04,-1.18769073980E-04
4.83349334933E+09,+1.37157242194E-04,-1.20998100205E-04
4.83359335934E+09,+1.36933507465E-04,-1.21038736875E-04
4.83369336934E+09,+1.37234231853E-04,-1.19783667338E-04
4.83379337934E+09,+1.37301818516E-04,-1.20670649309E-04
4.83389338934E+09,+1.36775974169E-04,-1.21963793904E-04
4.83399339934E+09,+1.35755489701E-04,-1.21156438478E-04
4.83409340934E+09,+1.36933374160E-04,-1.20536293695E-04
4.83419341934E+09,+1.35550982207E-04,-1.23010470620E-04
