Stimulus(s),S21(Real)
2.76393639364E-07,+2.44874200309E-08
2.76401640164E-07,+1.84894471644E-08
2.76409640964E-07,+1.15514712172E-08
2.76417641764E-07,+3.99721810495E-09
2.76425642564E-07,-3.81689610130E-09
2.76433643364E-07,-1.15185079815E-08
2.76441644164E-07,-1.87369989028E-08
2.76449644964E-07,-2.51212995731E-08
2.76457645765E-07,-3.03569538669E-08
2.76465646565E-07,-3.41816132657E-08
2.76473647365E-07,-3.63981979408E-08
2.76481648165E-07,-3.68850628925E-08
2.76489648965E-07,-3.56026432866E-08
2.76497649765E-07,-3.25962161796E-08
2.76505650565E-07,-2.79945987155E-08
2.76513651365E-07,-2.20047970682E-08
2.76521652165E-07,-1.49028166358E-08
2.76529652965E-07,-7.02103277610E-09
2.76537653765E-07,+1.26730660326E-09
2.76545654565E-07,+9.56572865474E-09
2.76553655366E-07,+1.74735017539E-08
2.76561656166E-07,+2.46050138461E-08
2.76569656966E-07,+3.06086251069E-08
2.76577657766E-07,+3.51840709439E-08
2.76585658566E-07,+3.80975506603E-08
2.76593659366E-07,+3.91937395337E-08
2.76601660166E-07,+3.84041032240E-08
2.76609660966E-07,+3.57510669392E-08
2.76617661766E-07,+3.13477895406E-08
2.76625662566E-07,+2.53935053759E-08
2.76633663366E-07,+1.81646137860E-08
2.76641664166E-07,+1.00019072661E-08
2.76649664966E-07,+1.29452366657E-09
2.76657665767E-07,-7.53862427339E-09
2.76665666567E-07,-1.60690560189E-08
2.76673667367E-07,-2.38795903863E-08
2.76681668167E-07,-3.05848528834E-08
2.76689668967E-07,-3.58504101175E-08
2.76697669767E-07,-3.94095751615E-08
2.76705670567E-07,-4.10770328915E-08
2.76713671367E-07,-4.07585828536E-08
2.76721672167E-07,-3.84564823178E-08
2.76729672967E-07,-3.42700850201E-08
2.76737673767E-07,-2.83917013773E-08
2.76745674567E-07,-2.10978423578E-08
2.76753675368E-07,-1.27362399739E-08
2.76761676168E-07,-3.70925088630E-09
2.76769676968E-07,+5.54556499038E-09
2.76777677768E-07,+1.45767513067E-08
2.76785678568E-07,+2.29411058013E-08
2.76793679368E-07,+3.02255817671E-08
2.76801680168E-07,+3.60678508596E-08
2.76809680968E-07,+4.01744953791E-08
2.76817681768E-07,+4.23359080845E-08
2.76825682568E-07,+4.24371346699E-08
2.76833683368E-07,+4.04640908075E-08
2.76841684168E-07,+3.65048125504E-08
2.76849684968E-07,+3.07456447452E-08
2.76857685769E-07,+2.34625246853E-08
2.76865686569E-07,+1.50077648620E-08
2.76873687369E-07,+5.79296683060E-09
2.76881688169E-07,-3.73110374860E-09
2.76889688969E-07,-1.30966931713E-08
2.76897689769E-07,-2.18421901029E-08
2.76905690569E-07,-2.95350590911E-08
2.76913691369E-07,-3.57934290837E-08
2.76921692169E-07,-4.03052499264E-08
2.76929692969E-07,-4.28440460909E-08
2.76937693769E-07,-4.32804628332E-08
2.76945694569E-07,-4.15890075169E-08
2.76953695370E-07,-3.78496276810E-08
2.76961696170E-07,-3.22440256612E-08
2.76969696970E-07,-2.50468741986E-08
2.76977697770E-07,-1.66123550792E-08
2.76985698570E-07,-7.35668033574E-09
2.76993699370E-07,+2.26253926600E-09
2.77001700170E-07,+1.17690514317E-08
2.77009700970E-07,+2.06917072406E-08
2.77017701770E-07,+2.85880020084E-08
2.77025702570E-07,+3.50662268299E-08
2.77033703370E-07,+3.98051120965E-08
2.77041704170E-07,+4.25699678466E-08
2.77049704970E-07,+4.32245002600E-08
2.77057705771E-07,+4.17377002635E-08
2.77065706571E-07,+3.81854481685E-08
2.77073707371E-07,+3.27467449857E-08
2.77081708171E-07,+2.56947529990E-08
2.77089708971E-07,+1.73830914927E-08
2.77097709771E-07,+8.22807474737E-09
2.77105710571E-07,-1.31221382438E-09
2.77113711371E-07,-1.07609558558E-08
2.77121712171E-07,-1.96465767516E-08
2.77129712971E-07,-2.75264560585E-08
2.77137713771E-07,-3.40091691411E-08
2.77145714571E-07,-3.87741335603E-08
2.77153715372E-07,-4.15876647791E-08
2.77161716172E-07,-4.23146279069E-08
2.77169716972E-07,-4.09250959048E-08
2.77177717772E-07,-3.74956785935E-08
2.77185718572E-07,-3.22054579760E-08
2.77193719372E-07,-2.53267399558E-08
2.77201720172E-07,-1.72110964219E-08
2.77209720972E-07,-8.27141139184E-09
2.77217721772E-07,+1.03915184642E-09
2.77225722572E-07,+1.02501892931E-08
2.77233723372E-07,+1.88979257340E-08
2.77241724172E-07,+2.65486990552E-08
2.77249724972E-07,+3.28208641064E-08
2.77257725773E-07,+3.74040028317E-08
2.77265726573E-07,+4.00744662606E-08
2.77273727373E-07,+4.07064625946E-08
2.77281728173E-07,+3.92781343052E-08
2.77289728973E-07,+3.58723241240E-08
2.77297729773E-07,+3.06720018638E-08
2.77305730573E-07,+2.39505971601E-08
2.77313731373E-07,+1.60577434658E-08
2.77321732173E-07,+7.40117261116E-09
2.77329732973E-07,-1.57430501977E-09
2.77337733773E-07,-1.04096521579E-08
2.77345734573E-07,-1.86551138952E-08
2.77353735374E-07,-2.58931789054E-08
2.77361736174E-07,-3.17598176265E-08
2.77369736974E-07,-3.59629132307E-08
2.77377737774E-07,-3.82969475526E-08
2.77385738574E-07,-3.86531983814E-08
2.77393739374E-07,-3.70249365794E-08
2.77401740174E-07,-3.35073694090E-08
2.77409740974E-07,-2.82923468967E-08
2.77417741774E-07,-2.16581171384E-08
2.77425742574E-07,-1.39546703247E-08
2.77433743374E-07,-5.58543689527E-09
2.77441744174E-07,+3.01370891230E-09
2.77449744974E-07,+1.13970522621E-08
2.77457745775E-07,+1.91320794345E-08
2.77465746575E-07,+2.58217696772E-08
2.77473747375E-07,+3.11249898484E-08
2.77481748175E-07,+3.47739445035E-08
2.77489748975E-07,+3.65877877999E-08
2.77497749775E-07,+3.64817030445E-08
2.77505750575E-07,+3.44709905848E-08
2.77513751375E-07,+3.06699628917E-08
2.77521752175E-07,+2.52857138149E-08
2.77529752975E-07,+1.86070933107E-08
2.77537753775E-07,+1.09894658573E-08
2.77545754575E-07,+2.83604763350E-09
2.77553755376E-07,-5.42320679100E-09
2.77561756176E-07,-1.33540719817E-08
2.77569756976E-07,-2.05407081621E-08
2.77577757776E-07,-2.66073326125E-08
2.77585758576E-07,-3.12377834104E-08
2.77593759376E-07,-3.41919623525E-08
2.77601760176E-07,-3.53183054240E-08
2.77609760976E-07,-3.45616345596E-08
2.77617761776E-07,-3.19659831048E-08
2.77625762576E-07,-2.76722471167E-08
2.77633763376E-07,-2.19107820873E-08
2.77641764176E-07,-1.49893261452E-08
2.77649764976E-07,-7.27687284035E-09
2.77657765777E-07,+8.15673140593E-10
2.77665766577E-07,+8.85705638837E-09
2.77673767377E-07,+1.64183300570E-08
2.77681768177E-07,+2.30954377476E-08
2.77689768977E-07,+2.85305431312E-08
2.77697769777E-07,+3.24309943272E-08
2.77705770577E-07,+3.45849293511E-08
2.77713771377E-07,+3.48726997019E-08
2.77721772177E-07,+3.32735027629E-08
2.77729772977E-07,+2.98668593481E-08
2.77737773777E-07,+2.48288379775E-08
2.77745774577E-07,+1.84231988125E-08
2.77753775378E-07,+1.09878938011E-08
2.77761776178E-07,+2.91760195900E-09
2.77769776978E-07,-5.35681261528E-09
2.77777777778E-07,-1.33908682310E-08
2.77785778578E-07,-2.07498957856E-08
2.77793779378E-07,-2.70321168376E-08
2.77801780178E-07,-3.18901648185E-08
2.77809780978E-07,-3.50499165964E-08
2.77817781778E-07,-3.63256321948E-08
2.77825782578E-07,-3.56305834451E-08
2.77833783378E-07,-3.29825787532E-08
2.77841784178E-07,-2.85040498089E-08
2.77849784978E-07,-2.24166440333E-08
2.77857785779E-07,-1.50305498845E-08
2.77865786579E-07,-6.72905645656E-09
2.77873787379E-07,+2.05089991068E-09
2.77881788179E-07,+1.08412340310E-08
2.77889788979E-07,+1.91671193414E-08
2.77897789779E-07,+2.65720568729E-08
2.77905790579E-07,+3.26423091090E-08
2.77913791379E-07,+3.70294188596E-08
2.77921792179E-07,+3.94696156990E-08
2.77929792979E-07,+3.97990572441E-08
2.77937793779E-07,+3.79640529969E-08
2.77945794579E-07,+3.40256652196E-08
2.77953795380E-07,+2.81583624432E-08
2.77961796180E-07,+2.06427029701E-08
2.77969796980E-07,+1.18523331226E-08
2.77977797780E-07,+2.23588250636E-09
2.77985798580E-07,-7.70538898506E-09
2.77993799380E-07,-1.74431045216E-08
2.78001800180E-07,-2.64491746606E-08
2.78009800980E-07,-3.42237035174E-08
2.78017801780E-07,-4.03219567653E-08
2.78025802580E-07,-4.43789731758E-08
2.78033803380E-07,-4.61304959496E-08
2.78041804180E-07,-4.54290639924E-08
2.78049804980E-07,-4.22543295548E-08
2.78057805781E-07,-3.67169470273E-08
2.78065806581E-07,-2.90556950939E-08
2.78073807381E-07,-1.96278356139E-08
2.78081808181E-07,-8.89306073564E-09
2.78089808981E-07,+2.60828262425E-09
2.78097809781E-07,+1.42816920017E-08
2.78105810581E-07,+2.55084677080E-08
2.78113811381E-07,+3.56776585394E-08
2.78121812181E-07,+4.42183864354E-08
2.78129812981E-07,+5.06308838610E-08
2.78137813781E-07,+5.45146036131E-08
2.78145814581E-07,+5.55918710932E-08
2.78153815382E-07,+5.37257402925E-08
2.78161816182E-07,+4.89309791117E-08
2.78169816982E-07,+4.13774356034E-08
2.78177817782E-07,+3.13854093276E-08
2.78185818582E-07,+1.94130535242E-08
2.78193819382E-07,+6.03624462243E-09
2.78201820182E-07,-8.07824490233E-09
2.78209820982E-07,-2.22050667462E-08
2.78217821782E-07,-3.55965903972E-08
2.78225822582E-07,-4.75214033642E-08
2.78233823382E-07,-5.73030875718E-08
2.78241824182E-07,-6.43572719920E-08
2.78249824982E-07,-6.82249924899E-08
2.78257825783E-07,-6.86005225173E-08
2.78265826583E-07,-6.53520688857E-08
2.78273827383E-07,-5.85340465697E-08
2.78281828183E-07,-4.83900416788E-08
2.78289828983E-07,-3.53460245130E-08
2.78297829783E-07,-1.99938636550E-08
2.78305830583E-07,-3.06569348896E-09
2.78313831383E-07,+1.45998238492E-08
2.78321832183E-07,+3.20978506299E-08
2.78329832983E-07,+4.85024602938E-08
2.78337833783E-07,+6.29142754763E-08
2.78345834583E-07,+7.45082725565E-08
2.78353835384E-07,+8.25792826445E-08
2.78361836184E-07,+8.65827577502E-08
2.78369836984E-07,+8.61685359309E-08
2.78377837784E-07,+8.12056261965E-08
2.78385838584E-07,+7.17964321687E-08
2.78393839384E-07,+5.82793262188E-08
2.78401840184E-07,+4.12190509370E-08
2.78409840984E-07,+2.13850357493E-08
2.78417841784E-07,-2.81656527589E-10
2.78425842584E-07,-2.27114270447E-08
2.78433843384E-07,-4.47573922570E-08
2.78441844184E-07,-6.52524136634E-08
2.78449844984E-07,-8.30691505283E-08
2.78457845785E-07,-9.71801292879E-08
2.78465846585E-07,-1.06714718798E-07
2.78473847385E-07,-1.11009952808E-07
2.78481848185E-07,-1.09652352836E-07
2.78489848985E-07,-1.02508270632E-07
2.78497849785E-07,-8.97407761888E-08
2.78505850585E-07,-7.18117436487E-08
2.78513851385E-07,-4.94685054350E-08
2.78521852185E-07,-2.37152206251E-08
2.78529852985E-07,+4.23010080449E-09
2.78537853785E-07,+3.29912011452E-08
2.78545854585E-07,+6.10993748879E-08
2.78553855386E-07,+8.70664210203E-08
2.78561856186E-07,+1.09461224950E-07
2.78569856986E-07,+1.26986133917E-07
2.78577857786E-07,+1.38549163370E-07
2.78585858586E-07,+1.43328145586E-07
2.78593859386E-07,+1.40823209292E-07
2.78601860186E-07,+1.30894453002E-07
2.78609860986E-07,+1.13782327983E-07
2.78617861786E-07,+9.01090517745E-08
2.78625862586E-07,+6.08602939534E-08
2.78633863386E-07,+2.73473689359E-08
2.78641864186E-07,-8.84881267086E-09
2.78649864986E-07,-4.59497939905E-08
2.78657865787E-07,-8.20644744089E-08
2.78665866587E-07,-1.15282937581E-07
2.78673867387E-07,-1.43774674248E-07
2.78681868187E-07,-1.65886278126E-07
2.78689868987E-07,-1.80233542380E-07
2.78697869787E-07,-1.85782990272E-07
2.78705870587E-07,-1.81918240155E-07
2.78713871387E-07,-1.68487222674E-07
2.78721872187E-07,-1.45827113776E-07
2.78729872987E-07,-1.14764885538E-07
2.78737873787E-07,-7.65925611274E-08
2.78745874587E-07,-3.30175343647E-08
2.78753875388E-07,+1.39103841460E-08
2.78761876188E-07,+6.18922699102E-08
2.78769876988E-07,+1.08489655298E-07
2.78777877788E-07,+1.51245299482E-07
2.78785878588E-07,+1.87809327755E-07
2.78793879388E-07,+2.16064423108E-07
2.78801880188E-07,+2.34243574446E-07
2.78809880988E-07,+2.41034036349E-07
2.78817881788E-07,+2.35661638906E-07
2.78825882588E-07,+2.17950389661E-07
2.78833883388E-07,+1.88353403050E-07
2.78841884188E-07,+1.47952529741E-07
2.78849884988E-07,+9.84255785601E-08
2.78857885789E-07,+4.19816552357E-08
2.78865886589E-07,-1.87331952687E-08
2.78873887389E-07,-8.07562473295E-08
2.78881888189E-07,-1.40948988566E-07
2.78889888989E-07,-1.96152132912E-07
2.78897889789E-07,-2.43347277835E-07
2.78905890589E-07,-2.79817123290E-07
2.78913891389E-07,-3.03295957708E-07
2.78921892189E-07,-3.12102324000E-07
2.78929892989E-07,-3.05246410102E-07
2.78937893789E-07,-2.82505746327E-07
2.78945894589E-07,-2.44464196305E-07
2.78953895390E-07,-1.92510940037E-07
2.78961896190E-07,-1.28798088975E-07
2.78969896990E-07,-5.61576520381E-08
2.78977897790E-07,+2.20193142450E-08
2.78985898590E-07,+1.01936496355E-07
2.78993899390E-07,+1.79572318143E-07
2.79001900190E-07,+2.50877822005E-07
2.79009900990E-07,+3.11982913052E-07
2.79017901790E-07,+3.59400683395E-07
2.79025902590E-07,+3.90219276885E-07
2.79033903390E-07,+4.02271030299E-07
2.79041904190E-07,+3.94269439200E-07
2.79049904990E-07,+3.65905821794E-07
2.79057905791E-07,+3.17899341446E-07
2.79065906591E-07,+2.51996221837E-07
2.79073907391E-07,+1.70916449487E-07
2.79081908191E-07,+7.82488897230E-08
2.79089908991E-07,-2.17015850686E-08
2.79097909791E-07,-1.24108777804E-07
2.79105910591E-07,-2.23853134246E-07
2.79113911391E-07,-3.15772479934E-07
2.79121912191E-07,-3.94923492400E-07
2.79129912991E-07,-4.56840921687E-07
2.79137913791E-07,-4.97781252341E-07
2.79145914591E-07,-5.14937850489E-07
2.79153915392E-07,-5.06615664372E-07
2.79161916192E-07,-4.72355215537E-07
2.79169916992E-07,-4.12997866295E-07
2.79177917792E-07,-3.30687080986E-07
2.79185918592E-07,-2.28803489900E-07
2.79193919392E-07,-1.11834868976E-07
2.79201920192E-07,+1.48144964750E-08
2.79209920992E-07,+1.45067359709E-07
2.79217921792E-07,+2.72459320020E-07
2.79225922592E-07,+3.90453737979E-07
2.79233923392E-07,+4.92770697240E-07
2.79241924192E-07,+5.73713748847E-07
2.79249924992E-07,+6.28477761572E-07
2.79257925793E-07,+6.53421626077E-07
2.79265926593E-07,+6.46290826425E-07
2.79273927393E-07,+6.06376961674E-07
2.79281928193E-07,+5.34604092865E-07
2.79289928993E-07,+4.33535186815E-07
2.79297929793E-07,+3.07295773793E-07
2.79305930593E-07,+1.61416049333E-07
2.79313931393E-07,+2.59682999894E-09
2.79321932193E-07,-1.61591191861E-07
2.79329932993E-07,-3.23061768388E-07
2.79337933793E-07,-4.73604737080E-07
2.79345934593E-07,-6.05296328019E-07
2.79353935394E-07,-7.10907956523E-07
2.79361936194E-07,-7.84292770950E-07
2.79369936994E-07,-8.20729711185E-07
2.79377937794E-07,-8.17206361086E-07
2.79385938594E-07,-7.72624401734E-07
2.79393939394E-07,-6.87914893793E-07
2.79401940194E-07,-5.66054789855E-07
2.79409940994E-07,-4.11980812206E-07
2.79417941794E-07,-2.32401904520E-07
2.79425942594E-07,-3.55166303774E-08
2.79433943394E-07,+1.69353111950E-07
2.79441944194E-07,+3.72196118634E-07
2.79449944994E-07,+5.62793813532E-07
2.79457945795E-07,+7.31227233457E-07
2.79465946595E-07,+8.68384267601E-07
2.79473947395E-07,+9.66441603567E-07
2.79481948195E-07,+1.01929635194E-06
2.79489948995E-07,+1.02292412051E-06
2.79497949795E-07,+9.75643334311E-07
2.79505950595E-07,+8.78269730984E-07
2.79513951395E-07,+7.34150025604E-07
2.79521952195E-07,+5.49069505766E-07
2.79529952995E-07,+3.31034515041E-07
2.79537953795E-07,+8.99371101938E-08
2.79545954595E-07,-1.62884681215E-07
2.79553955396E-07,-4.15171936273E-07
2.79561956196E-07,-6.54331338974E-07
2.79569956996E-07,-8.68055430427E-07
2.79577957796E-07,-1.04494644284E-06
2.79585958596E-07,-1.17511251662E-06
2.79593959396E-07,-1.25070560483E-06
2.79601960196E-07,-1.26637243323E-06
2.79609960996E-07,-1.21959344597E-06
2.79617961796E-07,-1.11088958919E-06
2.79625962596E-07,-9.43882856500E-07
2.79633963396E-07,-7.25203467452E-07
2.79641964196E-07,-4.64244046836E-07
2.79649964996E-07,-1.72768857021E-07
2.79657965797E-07,+1.35606374611E-07
2.79665966597E-07,+4.46041577207E-07
2.79673967397E-07,+7.43177976713E-07
2.79681968197E-07,+1.01188911539E-06
2.79689968997E-07,+1.23804093758E-06
2.79697969797E-07,+1.40922319139E-06
2.79705970597E-07,+1.51541481359E-06
2.79713971397E-07,+1.54954826524E-06
2.79721972197E-07,+1.50794190326E-06
2.79729972997E-07,+1.39057524975E-06
2.79737973797E-07,+1.20118920877E-06
2.79745974597E-07,+9.47201557734E-07
2.79753975398E-07,+6.39437019108E-07
2.79761976198E-07,+2.91680466679E-07
2.79769976998E-07,-7.99291176797E-08
2.79777977798E-07,-4.57637905223E-07
2.79785978598E-07,-8.22916336566E-07
2.79793979398E-07,-1.15735887797E-06
2.79801980198E-07,-1.44360116106E-06
2.79809980998E-07,-1.66620926639E-06
2.79817981798E-07,-1.81249613882E-06
2.79825982598E-07,-1.87322260496E-06
2.79833983398E-07,-1.84314513272E-06
2.79841984198E-07,-1.72137915193E-06
2.79849984998E-07,-1.51155515839E-06
2.79857985799E-07,-1.22175457603E-06
2.79865986599E-07,-8.64222996932E-07
2.79873987399E-07,-4.54869449147E-07
2.79881988199E-07,-1.25712139360E-08
2.79889988999E-07,+4.41686118277E-07
2.79897989799E-07,+8.85794726476E-07
2.79905990599E-07,+1.29759091373E-06
2.79913991399E-07,+1.65595075658E-06
2.79921992199E-07,+1.94186136019E-06
2.79929992999E-07,+2.13941393187E-06
2.79937993799E-07,+2.23666746325E-06
2.79945994599E-07,+2.22633700217E-06
2.79953995400E-07,+2.10626810122E-06
2.79961996200E-07,+1.87966873045E-06
2.79969997000E-07,+1.55508130258E-06
2.79977997800E-07,+1.14608995331E-06
2.79985998600E-07,+6.70771251455E-07
2.79993999400E-07,+1.50909446386E-07
2.80002000200E-07,-3.88990451664E-07
2.80010001000E-07,-9.22847645001E-07
2.80018001800E-07,-1.42425558388E-06
2.80026002600E-07,-1.86777762086E-06
2.80034003400E-07,-2.23022519336E-06
2.80042004200E-07,-2.49185484584E-06
2.80050005001E-07,-2.63742295399E-06
2.80058005801E-07,-2.65704265902E-06
2.80066006601E-07,-2.54679604908E-06
2.80074007401E-07,-2.30906567897E-06
2.80082008201E-07,-1.95256260639E-06
2.80090009001E-07,-1.49204263717E-06
2.80098009801E-07,-9.47717725719E-07
2.80106010601E-07,-3.44384727695E-07
2.80114011401E-07,+2.89691807084E-07
2.80122012201E-07,+9.24093118922E-07
2.80130013001E-07,+1.52769549695E-06
2.80138013801E-07,+2.07018674883E-06
2.80146014601E-07,+2.52357647709E-06
2.80154015402E-07,+2.86362544726E-06
2.80162016202E-07,+3.07112169422E-06
2.80170017002E-07,+3.13293700947E-06
2.80178017802E-07,+3.04280686317E-06
2.80186018602E-07,+2.80178924893E-06
2.80194019402E-07,+2.41837284369E-06
2.80202020202E-07,+1.90822156434E-06
2.80210021002E-07,+1.29356028750E-06
2.80218021802E-07,+6.02224324151E-07
2.80226022602E-07,-1.33587673409E-07
2.80234023402E-07,-8.78802210658E-07
2.80242024202E-07,-1.59713261157E-06
2.80250025003E-07,-2.25283561351E-06
2.80258025803E-07,-2.81247834394E-06
2.80266026603E-07,-3.24662884826E-06
2.80274027403E-07,-3.53138530370E-06
2.80282028203E-07,-3.64966525163E-06
2.80290029003E-07,-3.59218639275E-06
2.80298029803E-07,-3.35808429003E-06
2.80306030603E-07,-2.95512910634E-06
2.80314031403E-07,-2.39952249569E-06
2.80322032203E-07,-1.71527607603E-06
2.80330033003E-07,-9.33193559569E-07
2.80338033803E-07,-8.94985897857E-08
2.80346034603E-07,+7.75831366795E-07
2.80354035404E-07,+1.62094903999E-06
2.80362036204E-07,+2.40415100463E-06
2.80370037004E-07,+3.08592454038E-06
2.80378037804E-07,+3.63092774235E-06
2.80386038604E-07,+4.00980423778E-06
2.80394039404E-07,+4.20074006899E-06
2.80402040204E-07,+4.19068118318E-06
2.80410041004E-07,+3.97614508140E-06
2.80418041804E-07,+3.56357885572E-06
2.80426042604E-07,+2.96923723414E-06
2.80434043404E-07,+2.21857735175E-06
2.80442044204E-07,+1.34519066980E-06
2.80450045005E-07,+3.89315611355E-07
2.80458045805E-07,-6.04004075849E-07
2.80466046605E-07,-1.58703157313E-06
2.80474047405E-07,-2.51162132611E-06
2.80482048205E-07,-3.33156661802E-06
2.80490049005E-07,-4.00489639270E-06
2.80498049805E-07,-4.49600770671E-06
2.80506050605E-07,-4.77752615338E-06
2.80514051405E-07,-4.83179797085E-06
2.80522052205E-07,-4.65193385838E-06
2.80530053005E-07,-4.24234506960E-06
2.80538053805E-07,-3.61873619057E-06
2.80546054605E-07,-2.80754503332E-06
