Stimulus(s),S21(dB)
5.35053505351E-07,-1.53384748627E+02
5.35153515352E-07,-1.53595306017E+02
5.35253525353E-07,-1.53925414764E+02
5.35353535354E-07,-1.54368572271E+02
5.35453545355E-07,-1.54912113134E+02
5.35553555356E-07,-1.55536860752E+02
5.35653565357E-07,-1.56217386943E+02
5.35753575358E-07,-1.56923597792E+02
5.35853585359E-07,-1.57624170044E+02
5.35953595360E-07,-1.58291535260E+02
5.36053605361E-07,-1.58906909124E+02
5.36153615362E-07,-1.59463364748E+02
5.36253625363E-07,-1.59966066854E+02
5.36353635364E-07,-1.60430747552E+02
5.36453645365E-07,-1.60882367924E+02
5.36553655366E-07,-1.61354987330E+02
5.36653665367E-07,-1.61892511238E+02
5.36753675368E-07,-1.62549769001E+02
5.36853685369E-07,-1.63394447455E+02
5.36953695370E-07,-1.64512003920E+02
5.37053705371E-07,-1.66017620779E+02
5.37153715372E-07,-1.68082626280E+02
5.37253725373E-07,-1.70984317003E+02
5.37353735374E-07,-1.75070528769E+02
5.37453745375E-07,-1.78596197714E+02
5.37553755376E-07,-1.75801079939E+02
5.37653765377E-07,-1.72109849650E+02
5.37753775378E-07,-1.69631080723E+02
5.37853785379E-07,-1.68034493769E+02
5.37953795380E-07,-1.67026342455E+02
5.38053805381E-07,-1.66404034089E+02
5.38153815382E-07,-1.66000561844E+02
5.38253825383E-07,-1.65665186921E+02
5.38353835384E-07,-1.65282544410E+02
5.38453845385E-07,-1.64809908098E+02
5.38553855386E-07,-1.64288492827E+02
5.38653865387E-07,-1.63810316898E+02
5.38753875388E-07,-1.63473633197E+02
5.38853885389E-07,-1.63359897277E+02
5.38953895390E-07,-1.63533074533E+02
5.39053905391E-07,-1.64048779691E+02
5.39153915392E-07,-1.64964681193E+02
5.39253925393E-07,-1.66346771318E+02
5.39353935394E-07,-1.68254560901E+02
5.39453945395E-07,-1.70618170928E+02
5.39553955396E-07,-1.72714837240E+02
5.39653965397E-07,-1.72864953416E+02
5.39753975398E-07,-1.71237472851E+02
5.39853985399E-07,-1.69492372590E+02
5.39953995400E-07,-1.68239816631E+02
5.40054005401E-07,-1.67520089451E+02
5.40154015402E-07,-1.67262100403E+02
5.40254025403E-07,-1.67375903274E+02
5.40354035404E-07,-1.67749067789E+02
5.40454045405E-07,-1.68224523354E+02
5.40554055406E-07,-1.68598316618E+02
5.40654065407E-07,-1.68681719156E+02
5.40754075408E-07,-1.68405580336E+02
5.40854085409E-07,-1.67836565965E+02
5.40954095410E-07,-1.67076750260E+02
5.41054105411E-07,-1.66182546940E+02
5.41154115412E-07,-1.65168176118E+02
5.41254125413E-07,-1.64048544344E+02
5.41354135414E-07,-1.62866654803E+02
5.41454145415E-07,-1.61687723466E+02
5.41554155416E-07,-1.60577482091E+02
5.41654165417E-07,-1.59586578132E+02
5.41754175418E-07,-1.58746753361E+02
5.41854185419E-07,-1.58073850575E+02
5.41954195420E-07,-1.57572417266E+02
5.42054205421E-07,-1.57239516830E+02
5.42154215422E-07,-1.57067281303E+02
5.42254225423E-07,-1.57044461949E+02
5.42354235424E-07,-1.57157350780E+02
5.42454245425E-07,-1.57390340287E+02
5.42554255426E-07,-1.57726194506E+02
5.42654265427E-07,-1.58145861814E+02
5.42754275428E-07,-1.58627445468E+02
5.42854285429E-07,-1.59143978263E+02
5.42954295430E-07,-1.59660326356E+02
5.43054305431E-07,-1.60131287908E+02
5.43154315432E-07,-1.60505296382E+02
5.43254325433E-07,-1.60738032780E+02
5.43354335434E-07,-1.60813035077E+02
5.43454345435E-07,-1.60755390527E+02
5.43554355436E-07,-1.60625829881E+02
5.43654365437E-07,-1.60499853711E+02
5.43754375438E-07,-1.60447541252E+02
5.43854385439E-07,-1.60522787616E+02
5.43954395440E-07,-1.60759846220E+02
5.44054405441E-07,-1.61170920494E+02
5.44154415442E-07,-1.61739021290E+02
5.44254425443E-07,-1.62402392414E+02
5.44354435444E-07,-1.63034973198E+02
5.44454445445E-07,-1.63452207089E+02
5.44554455446E-07,-1.63491633072E+02
5.44654465447E-07,-1.63135526639E+02
5.44754475448E-07,-1.62521295785E+02
5.44854485449E-07,-1.61823658493E+02
5.44954495450E-07,-1.61163328149E+02
5.45054505451E-07,-1.60595123783E+02
5.45154515452E-07,-1.60129459361E+02
5.45254525453E-07,-1.59754309551E+02
5.45354535454E-07,-1.59450937710E+02
5.45454545455E-07,-1.59204465074E+02
5.45554555456E-07,-1.59009980403E+02
5.45654565457E-07,-1.58874086812E+02
5.45754575458E-07,-1.58812489162E+02
5.45854585459E-07,-1.58845428639E+02
5.45954595460E-07,-1.58993025574E+02
5.46054605461E-07,-1.59271740119E+02
5.46154615462E-07,-1.59692072933E+02
5.46254625463E-07,-1.60256995783E+02
5.46354635464E-07,-1.60960481489E+02
5.46454645465E-07,-1.61785608668E+02
5.46554655466E-07,-1.62701706346E+02
5.46654665467E-07,-1.63659586318E+02
5.46754675468E-07,-1.64583429924E+02
5.46854685469E-07,-1.65360501959E+02
5.46954695470E-07,-1.65843010422E+02
5.47054705471E-07,-1.65894867933E+02
5.47154715472E-07,-1.65483988665E+02
5.47254725473E-07,-1.64725114097E+02
5.47354735474E-07,-1.63808993895E+02
5.47454745475E-07,-1.62907685469E+02
5.47554755476E-07,-1.62138752802E+02
5.47654765477E-07,-1.61574034363E+02
5.47754775478E-07,-1.61258630565E+02
5.47854785479E-07,-1.61226362832E+02
5.47954795480E-07,-1.61510948690E+02
5.48054805481E-07,-1.62155764365E+02
5.48154815482E-07,-1.63226328305E+02
5.48254825483E-07,-1.64833102120E+02
5.48354835484E-07,-1.67185566374E+02
5.48454845485E-07,-1.70759438682E+02
5.48554855486E-07,-1.77099441997E+02
5.48654865487E-07,-2.02418907193E+02
5.48754875488E-07,-1.77399973015E+02
5.48854885489E-07,-1.72211784112E+02
5.48954895490E-07,-1.69575644096E+02
5.49054905491E-07,-1.68062732694E+02
5.49154915492E-07,-1.67178322674E+02
5.49254925493E-07,-1.66648282051E+02
5.49354935494E-07,-1.66271222038E+02
5.49454945495E-07,-1.65896953207E+02
5.49554955496E-07,-1.65450568739E+02
5.49654965497E-07,-1.64945590779E+02
5.49754975498E-07,-1.64454627471E+02
5.49854985499E-07,-1.64061537832E+02
5.49954995500E-07,-1.63831065459E+02
5.50055005501E-07,-1.63801366461E+02
5.50155015502E-07,-1.63987058193E+02
5.50255025503E-07,-1.64382925530E+02
5.50355035504E-07,-1.64964776262E+02
5.50455045505E-07,-1.65687766807E+02
5.50555055506E-07,-1.66484560802E+02
5.50655065507E-07,-1.67266023871E+02
5.50755075508E-07,-1.67923658032E+02
5.50855085509E-07,-1.68328821420E+02
5.50955095510E-07,-1.68337810693E+02
5.51055105511E-07,-1.67843050820E+02
5.51155115512E-07,-1.66867644094E+02
5.51255125513E-07,-1.65582930389E+02
5.51355135514E-07,-1.64205900580E+02
5.51455145515E-07,-1.62904698698E+02
5.51555155516E-07,-1.61779675854E+02
5.51655165517E-07,-1.60883047181E+02
5.51755175518E-07,-1.60240911037E+02
5.51855185519E-07,-1.59867953494E+02
5.51955195520E-07,-1.59776157128E+02
5.52055205521E-07,-1.59980354877E+02
5.52155215522E-07,-1.60502893331E+02
5.52255225523E-07,-1.61379406399E+02
5.52355235524E-07,-1.62668526981E+02
5.52455245525E-07,-1.64471739281E+02
5.52555255526E-07,-1.66981405609E+02
5.52655265527E-07,-1.70625561563E+02
5.52755275528E-07,-1.76705581983E+02
5.52855285529E-07,-1.92386959405E+02
5.52955295530E-07,-1.78763287328E+02
5.53055305531E-07,-1.73399131725E+02
5.53155315532E-07,-1.70699328964E+02
5.53255325533E-07,-1.69118260503E+02
5.53355335534E-07,-1.68140121549E+02
5.53455345535E-07,-1.67509432001E+02
5.53555355536E-07,-1.67073470458E+02
5.53655365537E-07,-1.66738822664E+02
5.53755375538E-07,-1.66455136767E+02
5.53855385539E-07,-1.66200875565E+02
5.53955395540E-07,-1.65966888536E+02
5.54055405541E-07,-1.65743505983E+02
5.54155415542E-07,-1.65517389137E+02
5.54255425543E-07,-1.65279240727E+02
5.54355435544E-07,-1.65036885732E+02
5.54455445545E-07,-1.64824388831E+02
5.54555455546E-07,-1.64701528940E+02
5.54655465547E-07,-1.64747115268E+02
5.54755475548E-07,-1.65055326177E+02
5.54855485549E-07,-1.65743912647E+02
5.54955495550E-07,-1.66985496848E+02
5.55055505551E-07,-1.69097873991E+02
5.55155515552E-07,-1.72871085517E+02
5.55255525553E-07,-1.81774341753E+02
5.55355535554E-07,-1.80438639783E+02
5.55455545555E-07,-1.71254387021E+02
5.55555555556E-07,-1.66747843484E+02
5.55655565557E-07,-1.63822245858E+02
5.55755575558E-07,-1.61738276583E+02
5.55855585559E-07,-1.60198851914E+02
5.55955595560E-07,-1.59050841605E+02
5.56055605561E-07,-1.58201465906E+02
5.56155615562E-07,-1.57587294245E+02
5.56255625563E-07,-1.57160855466E+02
5.56355635564E-07,-1.56884546112E+02
5.56455645565E-07,-1.56728066241E+02
5.56555655566E-07,-1.56667622971E+02
5.56655665567E-07,-1.56685780874E+02
5.56755675568E-07,-1.56771120090E+02
5.56855685569E-07,-1.56917194998E+02
5.56955695570E-07,-1.57120748938E+02
5.57055705571E-07,-1.57379596686E+02
5.57155715572E-07,-1.57690861174E+02
5.57255725573E-07,-1.58050275581E+02
5.57355735574E-07,-1.58453046460E+02
5.57455745575E-07,-1.58896310838E+02
5.57555755576E-07,-1.59382535729E+02
5.57655765577E-07,-1.59922559490E+02
5.57755775578E-07,-1.60536843892E+02
5.57855785579E-07,-1.61254101967E+02
5.57955795580E-07,-1.62107196176E+02
5.58055805581E-07,-1.63125889551E+02
5.58155815582E-07,-1.64323586300E+02
5.58255825583E-07,-1.65670156775E+02
5.58355835584E-07,-1.67040031753E+02
5.58455845585E-07,-1.68156170037E+02
5.58555855586E-07,-1.68668256483E+02
5.58655865587E-07,-1.68462248799E+02
5.58755875588E-07,-1.67772688787E+02
5.58855885589E-07,-1.66881959062E+02
5.58955895590E-07,-1.65919520476E+02
5.59055905591E-07,-1.64896622665E+02
5.59155915592E-07,-1.63796932768E+02
5.59255925593E-07,-1.62634302728E+02
5.59355935594E-07,-1.61460877525E+02
5.59455945595E-07,-1.60344088532E+02
5.59555955596E-07,-1.59343153860E+02
5.59655965597E-07,-1.58499345662E+02
5.59755975598E-07,-1.57836848486E+02
5.59855985599E-07,-1.57367270114E+02
5.59955995600E-07,-1.57093837904E+02
5.60056005601E-07,-1.57014062868E+02
5.60156015602E-07,-1.57120816667E+02
5.60256025603E-07,-1.57402003123E+02
5.60356035604E-07,-1.57838932729E+02
5.60456045605E-07,-1.58403457172E+02
5.60556055606E-07,-1.59054148044E+02
5.60656065607E-07,-1.59732659665E+02
5.60756075608E-07,-1.60363193994E+02
5.60856085609E-07,-1.60859921890E+02
5.60956095610E-07,-1.61145858384E+02
5.61056105611E-07,-1.61178005174E+02
5.61156115612E-07,-1.60963098846E+02
5.61256125613E-07,-1.60552008571E+02
5.61356135614E-07,-1.60018653347E+02
5.61456145615E-07,-1.59438848089E+02
5.61556155616E-07,-1.58877865975E+02
5.61656165617E-07,-1.58386308353E+02
5.61756175618E-07,-1.58000634110E+02
5.61856185619E-07,-1.57745393403E+02
5.61956195620E-07,-1.57635561560E+02
5.62056205621E-07,-1.57678263455E+02
5.62156215622E-07,-1.57873618944E+02
5.62256225623E-07,-1.58214623367E+02
5.62356235624E-07,-1.58686065713E+02
5.62456245625E-07,-1.59262617705E+02
5.62556255626E-07,-1.59906546696E+02
5.62656265627E-07,-1.60566153635E+02
5.62756275628E-07,-1.61176976798E+02
5.62856285629E-07,-1.61668416139E+02
5.62956295630E-07,-1.61977238422E+02
5.63056305631E-07,-1.62065144773E+02
5.63156315632E-07,-1.61932234879E+02
5.63256325633E-07,-1.61617906054E+02
5.63356335634E-07,-1.61188426180E+02
5.63456345635E-07,-1.60719102378E+02
5.63556355636E-07,-1.60280033608E+02
5.63656365637E-07,-1.59929113882E+02
5.63756375638E-07,-1.59710999769E+02
5.63856385639E-07,-1.59659197398E+02
5.63956395640E-07,-1.59799055885E+02
5.64056405641E-07,-1.60150506333E+02
5.64156415642E-07,-1.60730092530E+02
5.64256425643E-07,-1.61552136906E+02
5.64356435644E-07,-1.62628891015E+02
5.64456445645E-07,-1.63969266375E+02
5.64556455646E-07,-1.65574920582E+02
5.64656465647E-07,-1.67429504288E+02
5.64756475648E-07,-1.69465634687E+02
5.64856485649E-07,-1.71461103433E+02
5.64956495650E-07,-1.72819561380E+02
5.65056505651E-07,-1.72701259758E+02
5.65156515652E-07,-1.71143780841E+02
5.65256525653E-07,-1.69019895772E+02
5.65356535654E-07,-1.66917684524E+02
5.65456545655E-07,-1.65039519865E+02
5.65556555656E-07,-1.63428662975E+02
5.65656565657E-07,-1.62075792662E+02
5.65756575658E-07,-1.60952422243E+02
5.65856585659E-07,-1.60020334221E+02
5.65956595660E-07,-1.59234271376E+02
5.66056605661E-07,-1.58544044243E+02
5.66156615662E-07,-1.57899030888E+02
5.66256625663E-07,-1.57255963780E+02
5.66356635664E-07,-1.56587815006E+02
5.66456645665E-07,-1.55888989516E+02
5.66556655666E-07,-1.55173233228E+02
5.66656665667E-07,-1.54465518424E+02
5.66756675668E-07,-1.53792743176E+02
5.66856685669E-07,-1.53177246496E+02
5.66956695670E-07,-1.52634115857E+02
5.67056705671E-07,-1.52171241306E+02
5.67156715672E-07,-1.51790721438E+02
5.67256725673E-07,-1.51490671194E+02
5.67356735674E-07,-1.51266961025E+02
5.67456745675E-07,-1.51114690596E+02
5.67556755676E-07,-1.51029304749E+02
5.67656765677E-07,-1.51007292002E+02
5.67756775678E-07,-1.51046436904E+02
5.67856785679E-07,-1.51145652917E+02
5.67956795680E-07,-1.51304491034E+02
5.68056805681E-07,-1.51522474219E+02
5.68156815682E-07,-1.51798428566E+02
5.68256825683E-07,-1.52129965191E+02
5.68356835684E-07,-1.52513218654E+02
5.68456845685E-07,-1.52942873587E+02
5.68556855686E-07,-1.53412412572E+02
5.68656865687E-07,-1.53914406791E+02
5.68756875688E-07,-1.54440588449E+02
5.68856885689E-07,-1.54981469222E+02
5.68956895690E-07,-1.55525488677E+02
5.69056905691E-07,-1.56058120209E+02
5.69156915692E-07,-1.56561906330E+02
5.69256925693E-07,-1.57018653680E+02
5.69356935694E-07,-1.57414365116E+02
5.69456945695E-07,-1.57745620241E+02
5.69556955696E-07,-1.58024113263E+02
5.69656965697E-07,-1.58276168009E+02
5.69756975698E-07,-1.58536909272E+02
5.69856985699E-07,-1.58841697412E+02
5.69956995700E-07,-1.59217634941E+02
5.70057005701E-07,-1.59675950958E+02
5.70157015702E-07,-1.60204396993E+02
5.70257025703E-07,-1.60759580999E+02
5.70357035704E-07,-1.61263977542E+02
5.70457045705E-07,-1.61619876834E+02
5.70557055706E-07,-1.61749820910E+02
5.70657065707E-07,-1.61643150413E+02
5.70757075708E-07,-1.61362978742E+02
5.70857085709E-07,-1.61005872465E+02
5.70957095710E-07,-1.60657211541E+02
5.71057105711E-07,-1.60372196594E+02
5.71157115712E-07,-1.60177719631E+02
5.71257125713E-07,-1.60081408441E+02
5.71357135714E-07,-1.60080418298E+02
5.71457145715E-07,-1.60167798998E+02
5.71557155716E-07,-1.60335924202E+02
5.71657165717E-07,-1.60576539144E+02
5.71757175718E-07,-1.60876988163E+02
5.71857185719E-07,-1.61212835967E+02
5.71957195720E-07,-1.61539127294E+02
5.72057205721E-07,-1.61786996058E+02
5.72157215722E-07,-1.61877334194E+02
5.72257225723E-07,-1.61757055155E+02
5.72357235724E-07,-1.61436376025E+02
5.72457245725E-07,-1.60989976369E+02
5.72557255726E-07,-1.60520624555E+02
5.72657265727E-07,-1.60121527296E+02
5.72757275728E-07,-1.59860149556E+02
5.72857285729E-07,-1.59778730015E+02
5.72957295730E-07,-1.59899842536E+02
5.73057305731E-07,-1.60230253533E+02
5.73157315732E-07,-1.60760671527E+02
5.73257325733E-07,-1.61460932207E+02
5.73357335734E-07,-1.62272309966E+02
5.73457345735E-07,-1.63104342510E+02
5.73557355736E-07,-1.63851884435E+02
5.73657365737E-07,-1.64441868935E+02
5.73757375738E-07,-1.64879209868E+02
5.73857385739E-07,-1.65235630849E+02
5.73957395740E-07,-1.65577459378E+02
5.74057405741E-07,-1.65879008161E+02
5.74157415742E-07,-1.65964519650E+02
5.74257425743E-07,-1.65567230787E+02
5.74357435744E-07,-1.64577913960E+02
5.74457445745E-07,-1.63192401887E+02
5.74557455746E-07,-1.61712158559E+02
5.74657465747E-07,-1.60342381495E+02
5.74757475748E-07,-1.59174939600E+02
5.74857485749E-07,-1.58235891214E+02
5.74957495750E-07,-1.57520961285E+02
5.75057505751E-07,-1.57012703551E+02
5.75157515752E-07,-1.56687388321E+02
5.75257525753E-07,-1.56517360467E+02
5.75357535754E-07,-1.56471868398E+02
5.75457545755E-07,-1.56517992420E+02
5.75557555756E-07,-1.56622602108E+02
5.75657565757E-07,-1.56755570140E+02
5.75757575758E-07,-1.56893508295E+02
5.75857585759E-07,-1.57022461732E+02
5.75957595760E-07,-1.57138110656E+02
5.76057605761E-07,-1.57243334410E+02
5.76157615762E-07,-1.57344542281E+02
5.76257625763E-07,-1.57448708693E+02
5.76357635764E-07,-1.57562320771E+02
5.76457645765E-07,-1.57692193640E+02
5.76557655766E-07,-1.57847135661E+02
5.76657665767E-07,-1.58039139491E+02
5.76757675768E-07,-1.58283139725E+02
5.76857685769E-07,-1.58595099666E+02
5.76957695770E-07,-1.58988786833E+02
5.77057705771E-07,-1.59471784678E+02
5.77157715772E-07,-1.60041248173E+02
5.77257725773E-07,-1.60680201425E+02
5.77357735774E-07,-1.61356337020E+02
5.77457745775E-07,-1.62026961226E+02
5.77557755776E-07,-1.62653270799E+02
5.77657765777E-07,-1.63220568779E+02
5.77757775778E-07,-1.63751183454E+02
5.77857785779E-07,-1.64297165894E+02
5.77957795780E-07,-1.64913267657E+02
5.78057805781E-07,-1.65617622558E+02
5.78157815782E-07,-1.66340059793E+02
5.78257825783E-07,-1.66870503347E+02
5.78357835784E-07,-1.66907752442E+02
5.78457845785E-07,-1.66319466255E+02
5.78557855786E-07,-1.65313210317E+02
5.78657865787E-07,-1.64218760794E+02
5.78757875788E-07,-1.63262514560E+02
5.78857885789E-07,-1.62550371813E+02
5.78957895790E-07,-1.62120676731E+02
5.79057905791E-07,-1.61981878802E+02
5.79157915792E-07,-1.62128725264E+02
5.79257925793E-07,-1.62544587005E+02
5.79357935794E-07,-1.63192922550E+02
5.79457945795E-07,-1.63996628671E+02
5.79557955796E-07,-1.64808507495E+02
5.79657965797E-07,-1.65405741953E+02
5.79757975798E-07,-1.65580364104E+02
5.79857985799E-07,-1.65301591201E+02
5.79957995800E-07,-1.64734688059E+02
5.80058005801E-07,-1.64084661392E+02
5.80158015802E-07,-1.63483679893E+02
5.80258025803E-07,-1.62983966912E+02
5.80358035804E-07,-1.62586236010E+02
5.80458045805E-07,-1.62263464772E+02
5.80558055806E-07,-1.61975628789E+02
5.80658065807E-07,-1.61679771518E+02
5.80758075808E-07,-1.61338569894E+02
5.80858085809E-07,-1.60927829508E+02
5.80958095810E-07,-1.60441351549E+02
5.81058105811E-07,-1.59891415240E+02
5.81158115812E-07,-1.59304787413E+02
5.81258125813E-07,-1.58716210799E+02
5.81358135814E-07,-1.58161988333E+02
5.81458145815E-07,-1.57675367347E+02
5.81558155816E-07,-1.57284045206E+02
5.81658165817E-07,-1.57009218703E+02
5.81758175818E-07,-1.56865337549E+02
5.81858185819E-07,-1.56859814834E+02
5.81958195820E-07,-1.56992135959E+02
5.82058205821E-07,-1.57252034296E+02
5.82158215822E-07,-1.57616832201E+02
5.82258225823E-07,-1.58049039813E+02
5.82358235824E-07,-1.58497093786E+02
5.82458245825E-07,-1.58903629718E+02
5.82558255826E-07,-1.59223217390E+02
5.82658265827E-07,-1.59442327354E+02
5.82758275828E-07,-1.59586645974E+02
5.82858285829E-07,-1.59708760131E+02
5.82958295830E-07,-1.59865991468E+02
5.83058305831E-07,-1.60102215184E+02
5.83158315832E-07,-1.60438254606E+02
5.83258325833E-07,-1.60868071722E+02
5.83358335834E-07,-1.61358377584E+02
5.83458345835E-07,-1.61854070276E+02
5.83558355836E-07,-1.62295406383E+02
5.83658365837E-07,-1.62647185018E+02
5.83758375838E-07,-1.62924281326E+02
5.83858385839E-07,-1.63192698614E+02
5.83958395840E-07,-1.63547403221E+02
5.84058405841E-07,-1.64089207546E+02
5.84158415842E-07,-1.64916712093E+02
5.84258425843E-07,-1.66134120284E+02
5.84358435844E-07,-1.67871011007E+02
5.84458445845E-07,-1.70308157778E+02
5.84558455846E-07,-1.73633043914E+02
5.84658465847E-07,-1.77104906524E+02
5.84758475848E-07,-1.76672912194E+02
5.84858485849E-07,-1.73564898942E+02
5.84958495850E-07,-1.71064942905E+02
5.85058505851E-07,-1.69388257425E+02
5.85158515852E-07,-1.68304726851E+02
5.85258525853E-07,-1.67613033874E+02
5.85358535854E-07,-1.67139416850E+02
5.85458545855E-07,-1.66719394524E+02
5.85558555856E-07,-1.66208771374E+02
5.85658565857E-07,-1.65520339125E+02
5.85758575858E-07,-1.64649532846E+02
5.85858585859E-07,-1.63655673004E+02
5.85958595860E-07,-1.62617000381E+02
5.86058605861E-07,-1.61598752043E+02
5.86158615862E-07,-1.60645098479E+02
5.86258625863E-07,-1.59783769931E+02
5.86358635864E-07,-1.59032753339E+02
5.86458645865E-07,-1.58404995157E+02
5.86558655866E-07,-1.57910808407E+02
5.86658665867E-07,-1.57558753980E+02
5.86758675868E-07,-1.57355712596E+02
5.86858685869E-07,-1.57306546323E+02
5.86958695870E-07,-1.57413467202E+02
